gene_id	SRR8114442	SRR8114443	SRR8114444	SRR8114445	SRR8114446	SRR8114447	SRR8114448	SRR8114449	SRR8114450	SRR8114451	SRR8114452	SRR8114453	SRR8114454	SRR8114455	SRR8114456	SRR8114457	SRR8114458	SRR8114459	SRR8114460	SRR8114461	SRR8114462	SRR8114463
CD40LG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD44	72	9	126	3	138	0	0	33	47	10	8	128	52	70	0	77	1	12	21	46	0	5
CD46	1819	1255	793	1667	1136	0	877	1617	2253	722	413	2258	975	1074	1791	6529	878	1515	723	1610	321	579
CD47	2153	1356	1309	1449	2008	9	1270	2030	2362	908	400	2633	1400	2308	1573	6587	445	1515	512	1647	338	602
CD48	2	0	0	0	1	0	1	0	0	0	0	23	7	0	41	49	12	0	7	0	0	2
CD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CD52	105	142	119	181	98	0	134	83	275	111	86	164	142	254	79	798	79	189	39	282	11	28
CD53	1458	1011	926	920	882	0	845	1156	1880	828	318	1702	1125	1654	1286	4372	771	992	473	1499	207	424
CD55	1133	1000	841	873	576	0	548	1093	1598	565	320	1214	712	671	1047	7100	528	1118	466	1112	420	765
CD58	640	515	326	490	690	0	547	506	621	268	110	762	240	701	752	1341	84	419	374	271	285	394
CD59	950	494	634	672	535	0	451	855	1029	362	157	592	396	1013	786	2300	244	889	421	677	243	509
CD5L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD63	2587	1613	1926	2232	1564	8	1667	1525	3298	1386	1128	3322	2159	3962	2815	11399	1052	2553	1275	3120	648	1351
CD68	11	19	11	3	2	0	7	7	0	2	6	19	0	67	13	83	2	9	5	51	2	9
CD69	98	106	77	86	145	0	12	244	294	42	56	121	94	118	415	1041	18	122	88	134	82	136
CD7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CD70	0	0	1	0	2	0	0	0	1	0	0	0	3	2	0	2	0	0	0	0	0	0
CD72	0	11	5	0	7	0	0	3	0	0	0	2	0	13	0	19	0	0	7	0	0	0
CD74	1	5	6	4	0	0	1	0	1	0	0	31	5	0	24	0	0	0	0	0	0	1
CD79A	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
CD79B	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD80	155	97	59	164	208	0	168	83	351	191	32	229	125	203	36	895	59	119	51	191	49	102
CD81	53	69	61	73	53	0	55	57	131	53	45	142	51	93	72	288	26	93	82	75	10	53
CD81-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD82	33	12	27	26	19	0	1	32	49	0	9	38	32	94	23	71	28	38	0	0	2	1
CD83	13	56	19	23	23	0	69	9	16	51	5	96	20	19	0	250	31	1	0	48	8	35
CD84	70	46	17	87	34	0	56	59	122	32	28	59	30	5	78	472	31	89	22	19	0	5
CD86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CD8A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD8B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD8B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD9	8	0	14	0	0	0	0	5	15	7	0	0	0	0	0	0	0	0	0	0	4	0
CD93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0
CD96	122	147	106	86	111	1	76	138	218	55	60	62	158	212	93	348	33	251	57	194	35	65
CD99	143	142	52	177	86	0	142	129	208	111	64	286	184	235	171	707	56	298	64	221	30	69
CD99L2	23	3	17	21	10	0	1	8	14	6	0	2	0	1	4	49	1	3	4	62	1	10
CD99P1	36	12	26	21	11	0	10	3	21	1	5	6	18	10	19	0	1	0	0	7	5	6
CDA	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
CDADC1	56	48	53	2	15	0	21	51	66	25	5	100	3	24	44	183	31	0	8	113	7	27
CDAN1	17	18	12	19	17	0	0	8	22	0	6	42	19	46	2	43	0	11	1	5	1	0
CDC123	1215	1086	719	950	985	0	486	1232	1432	777	322	989	977	1587	1058	5096	494	720	511	1121	650	1118
CDC14A	151	12	160	9	100	0	88	145	232	118	68	177	33	99	30	592	49	102	48	124	35	146
CDC14B	28	5	35	15	32	0	10	30	49	10	2	15	15	0	13	0	22	6	0	4	2	8
CDC14C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC16	392	172	169	226	267	0	174	246	400	175	90	450	241	381	254	757	126	431	266	338	62	178
CDC20	689	296	331	313	548	1	377	427	460	256	159	1174	764	547	674	1503	185	432	252	1339	251	793
CDC20B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC23	602	472	422	525	618	0	457	768	550	253	150	584	261	694	392	2308	145	649	256	769	236	611
CDC25A	13	0	9	41	4	0	0	12	23	18	2	9	1	0	18	100	8	49	9	9	8	24
CDC25B	44	22	38	28	31	0	7	42	31	48	3	212	60	15	94	111	36	27	31	12	4	16
CDC25C	257	149	173	90	187	0	101	141	132	202	52	317	211	305	189	899	114	301	95	88	146	295
CDC26	209	253	262	196	109	0	186	246	269	104	48	125	111	140	227	710	139	219	68	247	86	142
CDC27	1119	874	688	423	555	0	245	401	689	130	214	719	501	434	662	2124	248	612	179	355	238	567
CDC34	217	138	134	221	124	0	124	155	236	180	83	260	247	220	306	1067	65	85	83	147	105	326
CDC37	225	146	157	179	106	0	96	112	303	151	69	240	177	209	257	783	64	211	69	208	30	214
CDC37L1	99	119	72	132	42	1	70	170	217	11	45	193	91	153	124	778	34	11	87	50	29	99
CDC37L1-AS1	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	3	0	5	0	0	0	1
CDC40	69	50	126	209	100	0	107	95	202	69	74	186	74	154	142	796	50	94	57	222	59	82
CDC42	747	353	325	572	399	0	464	525	647	259	157	382	271	636	532	1138	372	582	186	417	195	269
CDC42BPA	1078	497	481	321	392	1	472	353	551	383	108	890	456	384	470	2207	320	664	242	224	70	199
CDC42BPB	12	21	8	16	17	0	26	6	16	9	1	59	0	12	0	4	0	11	0	0	0	4
CDC42BPG	4	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC42EP1	6	10	7	5	8	0	5	4	10	12	4	18	18	34	6	215	9	19	10	26	13	46
CDC42EP2	17	0	10	1	4	0	0	3	0	3	8	33	16	7	9	0	0	11	0	17	0	14
CDC42EP3	12	17	4	78	4	0	0	37	33	22	12	41	26	0	60	395	14	57	14	90	14	41
CDC42EP4	11	24	6	17	5	0	19	12	28	14	14	18	26	25	32	59	10	29	4	21	0	3
CDC42EP5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC42P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC42SE1	72	86	60	151	68	0	34	73	183	74	30	112	138	44	88	255	33	54	49	0	44	127
CDC42SE2	318	39	196	176	177	0	276	347	430	135	51	408	202	393	229	1066	30	202	178	289	141	257
CDC45	834	680	679	954	748	4	427	621	1096	493	426	1050	781	953	1704	4575	440	1243	365	1175	556	1451
CDC5L	508	322	300	420	486	1	422	413	611	507	181	490	271	532	495	2066	167	453	148	843	165	362
CDC6	269	693	355	201	356	0	57	297	320	170	91	571	197	686	210	1521	222	370	154	669	329	848
CDC7	310	231	291	90	252	0	209	333	273	155	64	383	134	61	311	1125	93	110	179	144	245	663
CDC73	325	192	126	237	205	0	184	165	387	77	43	124	170	366	230	1212	98	207	65	169	89	288
CDCA2	360	0	71	218	95	0	157	70	138	93	25	346	277	83	279	539	64	124	67	288	31	101
CDCA3	180	92	88	93	98	0	125	57	137	77	38	115	168	93	234	483	53	152	77	301	96	266
CDCA4	65	38	51	68	44	0	25	47	81	41	32	175	108	134	80	513	20	87	62	100	54	117
CDCA5	207	44	84	78	84	0	136	122	102	130	45	439	162	197	114	1037	130	259	92	259	69	227
CDCA7	170	92	198	270	171	0	117	244	340	109	55	371	230	384	253	1130	88	351	124	81	153	393
CDCA7L	2	18	42	0	0	0	6	0	0	29	0	1	14	0	0	71	4	0	0	0	21	60
CDCA8	417	294	252	195	366	0	164	294	345	200	108	556	482	508	607	1745	185	372	94	750	268	701
CDCP1	95	69	71	92	80	0	29	50	89	14	70	70	44	126	44	407	20	145	45	54	9	26
CDCP2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CDH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CDH10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
CDH12	1	0	0	0	0	0	0	0	2	0	0	1	0	9	0	5	0	0	2	0	0	0
CDH13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
CDH18-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH23-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH24	0	1	10	0	0	0	9	4	0	1	0	0	3	0	0	16	1	0	0	0	0	2
CDH26	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CDH3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CDH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CDH9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDHR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
CDHR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDHR3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDHR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CDHR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDIP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDIPT	88	57	23	65	29	0	26	20	91	49	24	52	85	22	70	374	10	63	23	1	21	42
CDIPT-AS1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0
CDK1	5657	4841	3289	5182	8478	1	3001	6768	6309	4123	1212	7734	4689	3253	4879	20700	1998	5889	1910	7434	2976	5179
CDK10	54	31	29	18	19	0	36	23	41	12	23	52	12	34	48	102	11	17	12	12	9	19
CDK11A	56	30	39	46	35	0	49	39	67	40	28	117	74	58	33	278	53	46	11	51	13	15
CDK11B	54	50	20	57	23	0	34	36	50	41	24	44	62	78	112	313	30	118	32	60	6	22
CDK12	40	20	60	83	39	0	66	61	139	23	33	56	40	122	10	135	22	49	43	91	9	14
CDK13	56	17	19	95	35	0	9	17	174	18	5	94	16	49	8	179	23	5	22	93	14	19
CDK14	0	0	0	0	0	0	2	0	0	0	4	4	0	0	0	0	4	0	0	0	1	0
CDK15	15	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
CDK16	86	112	80	73	65	0	72	55	56	30	52	93	123	98	102	479	19	41	28	100	55	153
CDK17	73	0	87	82	0	0	46	41	73	88	45	94	16	0	107	637	14	334	25	162	49	74
CDK18	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK19	40	1	11	44	17	0	18	5	61	24	22	29	27	18	1	119	7	0	7	21	1	2
CDK2	135	223	223	180	122	0	126	81	254	76	111	187	159	322	205	700	61	54	64	276	130	363
CDK20	10	1	7	0	0	0	11	4	0	10	0	1	0	0	0	0	0	0	0	0	0	0
CDK2AP1	686	390	444	443	178	1	343	582	617	423	135	557	313	365	518	1876	133	887	86	507	172	325
CDK2AP2	227	279	211	331	155	0	158	161	408	195	203	350	428	494	461	1772	164	325	132	329	88	234
CDK3	4	8	0	6	3	0	7	7	3	11	3	18	3	0	10	2	10	0	10	0	0	1
CDK4	637	785	518	663	555	0	601	520	1414	757	384	1171	776	1287	1211	4773	337	912	342	1100	402	962
CDK5	164	99	81	125	62	0	95	95	130	70	50	209	156	162	109	581	89	135	79	216	24	64
CDK5R1	0	0	7	11	0	0	0	6	1	0	0	0	0	0	0	36	0	0	6	0	1	3
CDK5R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK5RAP1	119	113	120	144	140	0	105	115	220	154	82	244	255	313	194	428	62	86	67	111	86	157
CDK5RAP2	69	54	97	63	51	0	27	52	70	45	19	75	82	46	68	360	19	15	28	56	14	36
CDK5RAP3	467	183	251	375	223	0	268	270	439	338	369	764	427	220	475	1606	195	307	222	505	146	359
CDK6	172	79	60	331	120	0	137	188	71	79	58	230	100	82	305	394	28	106	166	199	67	127
CDK7	466	352	388	309	331	2	317	555	538	170	139	409	330	596	501	1804	83	371	222	283	148	309
CDK8	99	22	2	7	78	0	11	30	74	85	38	0	40	17	27	86	0	15	5	30	12	32
CDK9	174	135	157	143	95	0	147	134	239	149	82	255	195	212	233	925	172	126	108	320	50	161
CDKAL1	252	102	86	129	158	0	93	145	158	88	58	226	52	47	248	367	77	190	76	70	94	231
CDKL1	0	0	0	0	0	0	0	12	0	2	0	1	0	0	0	49	0	0	0	0	3	1
CDKL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKL3	0	0	79	51	108	0	6	12	47	36	0	21	17	0	80	0	6	5	38	65	7	21
CDKL4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKL5	0	0	49	2	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0
CDKN1A	105	61	73	90	83	0	42	66	86	38	60	141	66	73	175	599	74	268	12	115	38	105
CDKN1B	5	11	8	2	17	0	2	7	8	18	9	52	2	15	26	38	3	0	3	6	2	1
CDKN1C	0	3	4	1	2	0	0	2	11	3	0	17	7	17	4	13	1	5	0	2	3	4
CDKN2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKN2A-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKN2AIP	11	32	60	109	26	0	0	86	65	47	7	45	27	152	39	310	48	211	28	67	20	76
CDKN2AIPNL	130	127	109	102	104	0	86	119	157	114	50	59	140	172	244	879	76	186	106	114	88	188
CDKN2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKN2B-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKN2C	86	73	59	125	94	0	103	71	143	70	38	191	116	91	175	362	24	125	67	273	14	40
CDKN2D	19	8	6	28	25	0	22	29	81	23	20	32	54	41	74	71	28	32	28	23	10	27
CDKN3	615	464	175	445	470	4	477	407	404	308	166	547	351	173	459	2194	217	478	162	388	148	310
CDNF	6	0	24	77	19	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	8	8
CDO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CDPF1	27	2	5	28	10	0	0	8	0	9	27	18	26	0	20	106	0	28	11	0	9	57
CDR1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDR2	66	33	0	38	37	0	77	32	23	11	2	49	29	46	156	228	11	1	0	104	11	25
CDR2L	1	0	3	4	1	0	1	0	8	1	3	3	2	5	0	58	5	0	2	0	1	2
CDRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDRT15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDRT15L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDRT15P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDRT15P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDRT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDRT4	0	13	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4	0	0	0
CDRT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDRT8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDS1	0	0	0	3	1	0	0	0	0	0	0	48	0	0	0	0	2	0	0	0	0	0
CDS2	100	53	99	31	38	0	0	97	87	102	19	92	52	70	0	328	21	139	84	92	39	124
CDSN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDT1	94	142	149	114	82	0	43	68	134	78	66	129	125	152	98	580	29	171	95	194	18	80
CDV3	125	39	67	112	25	0	93	109	298	92	78	188	106	104	328	885	72	91	50	260	28	100
CDX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDY1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDY2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDY2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDYL	65	73	50	143	66	0	59	78	51	52	16	140	95	121	89	93	0	32	24	162	18	52
CDYL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM1	2	0	0	184	8	0	0	0	0	5	0	0	15	5	0	86	0	0	0	0	0	0
CEACAM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM18	1	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0
CEACAM19	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM21	2	7	0	0	26	0	0	4	17	0	9	0	1	0	0	0	0	0	0	0	3	0
CEACAM22P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CEACAM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAM8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPA-AS1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPB	12	16	27	72	17	0	8	17	40	23	16	31	32	43	35	205	22	29	15	30	9	31
CEBPB-AS1	2	0	0	0	0	0	1	0	0	0	0	29	0	14	0	0	0	0	0	0	0	0
CEBPD	14	5	23	8	4	0	14	11	8	4	4	21	13	0	5	37	3	0	2	44	1	12
CEBPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPG	339	150	338	294	281	0	28	378	533	133	52	245	299	329	379	1470	161	370	257	586	235	504
CEBPZ	820	666	715	675	799	1	546	1153	917	729	285	1186	521	464	737	3805	371	342	530	895	460	807
CEBPZOS	122	141	118	130	92	0	99	95	207	57	63	252	123	261	239	836	32	99	88	77	75	133
CECR2	9	0	1	3	0	0	3	0	0	1	0	15	0	4	13	12	0	0	3	1	1	5
CECR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CECR7	7	0	0	6	3	0	1	11	12	3	1	4	0	0	7	13	4	2	6	6	3	9
CEL	0	0	3	0	0	0	0	0	0	1	0	0	0	9	0	0	0	1	0	0	0	0
CELA1	2	0	0	2	0	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	0
CELA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELF1	85	90	57	89	34	0	19	90	151	25	37	234	32	144	99	435	28	43	41	142	38	110
CELF2	150	87	83	147	191	0	207	107	187	83	26	278	104	307	388	197	53	187	40	225	43	83
CELF2-AS1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
CELF2-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELF3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CELF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CELF5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
CELF6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CELP	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
CELSR1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
CELSR2	12	1	13	7	10	0	1	8	22	14	21	4	3	1	27	26	0	9	5	28	2	3
CELSR3	4	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CELSR3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEMIP	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
CEMP1	0	0	0	4	1	0	1	6	0	6	0	0	0	4	0	20	2	8	0	0	1	0
CEND1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPA	216	124	105	139	241	0	77	162	202	150	28	455	198	140	191	956	24	148	73	253	35	101
CENPB	0	0	0	8	1	0	0	2	3	1	0	4	1	1	0	13	0	2	1	23	0	1
CENPBD1	15	24	30	56	68	0	45	17	48	55	51	82	44	45	41	110	29	26	19	67	22	79
CENPBD1P1	13	66	29	36	21	0	19	6	50	26	23	36	30	32	38	121	0	67	13	0	8	35
CENPC	398	187	86	202	300	0	351	177	202	220	47	334	219	195	151	744	167	137	59	166	95	247
CENPE	768	373	186	346	1033	1	542	381	389	189	60	1069	441	761	432	1563	97	968	89	287	241	526
CENPF	1603	596	233	636	901	0	455	905	500	439	225	1435	964	331	767	2068	245	843	342	971	253	574
CENPH	396	386	505	729	650	0	395	870	891	458	227	1037	370	640	860	2753	157	801	203	387	414	651
CENPI	5	0	18	57	11	0	1	20	53	25	0	42	23	44	0	13	10	24	21	92	23	32
CENPJ	324	137	88	223	164	0	159	205	278	78	46	216	192	26	202	277	70	11	81	97	56	106
CENPK	241	451	296	686	512	0	190	502	591	189	127	449	399	400	355	1142	68	466	91	423	298	502
CENPL	110	15	50	29	41	0	29	64	136	19	4	124	56	108	5	269	0	61	61	175	44	65
CENPM	138	125	65	138	73	0	57	60	178	76	57	52	150	64	89	474	37	91	42	138	64	174
CENPN	463	545	395	619	484	1	439	479	853	383	173	779	457	611	620	3216	309	887	272	580	275	460
CENPO	59	19	58	26	35	0	62	20	111	36	49	105	37	13	72	192	47	25	17	59	42	101
CENPP	179	157	109	95	98	0	43	246	201	104	27	251	149	191	202	328	21	57	42	166	52	100
CENPQ	181	331	365	531	324	1	204	544	268	122	131	203	161	369	306	2222	69	475	156	266	262	368
CENPS	33	41	44	74	69	0	51	19	97	13	20	55	43	92	62	378	48	68	32	39	24	19
CENPS-CORT	11	0	4	8	0	0	0	0	0	0	6	15	0	0	7	92	13	28	7	5	0	4
CENPT	79	62	13	67	52	0	40	49	96	50	51	143	81	14	77	187	21	37	43	73	24	94
CENPU	757	798	537	582	527	0	388	761	1064	444	221	927	501	744	389	3608	253	939	243	429	414	689
CENPV	106	107	100	135	67	0	51	67	127	93	64	176	133	144	167	548	45	95	52	140	37	122
CENPVL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPVL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPVL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPW	165	187	118	205	111	1	122	139	243	119	65	310	243	240	261	678	81	255	84	453	120	175
CENPX	193	237	218	202	120	0	163	133	275	122	127	327	219	241	222	952	101	193	132	261	97	226
CEP104	115	178	38	55	39	0	35	65	98	97	58	136	31	0	61	390	52	72	60	103	13	54
CEP112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP120	43	20	25	77	38	0	8	42	14	36	11	50	53	127	42	62	50	70	1	30	13	27
CEP126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CEP128	25	0	6	5	7	0	32	45	30	11	11	43	36	2	11	11	0	14	0	12	3	21
CEP131	10	12	4	11	17	0	0	2	2	0	8	24	16	10	38	37	13	9	1	14	0	3
